Player,FG_proj,FGA_proj,XPT_proj,FPTS_proj,Team_proj,Week,Year,Position_proj,Rank,FG_actual,FGA_actual,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT_actual,XPA,G,FPTS_actual,FPTS/G,ROST,Team_actual,Position_actual
Ka'imi Fairbairn,1.8,2.0,2.2,7.6,HOU,10,2024,K,3.0,3.0,4.0,75.0,56.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,13.0,13.0,62.1%,HOU,K
Cameron Dicker,1.6,2.2,2.5,7.4,LAC,10,2024,K,13.0,2.0,2.0,100.0,37.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,94.9%,LAC,K
Blake Grupe,1.8,2.1,2.0,7.4,NO,10,2024,K,16.0,2.0,2.0,100.0,38.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,1.0%,NO,K
Spencer Shrader,1.7,1.9,2.0,7.2,IND,10,2024,K,18.0,2.0,2.0,100.0,45.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,1.4%,IND,K
Chad Ryland,1.5,2.1,2.5,7.1,ARI,10,2024,K,19.0,1.0,1.0,100.0,37.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,1.5%,ARI,K
Cairo Santos,1.5,2.0,2.5,7.0,CHI,10,2024,K,25.0,1.0,1.0,100.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,12.2%,CHI,K
Evan McPherson,1.4,1.9,2.6,6.9,CIN,10,2024,K,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,43.8%,CIN,K
Wil Lutz,1.7,2.0,1.7,6.8,DEN,10,2024,K,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,35.6%,DEN,K
Jason Sanders,1.4,2.0,2.5,6.8,MIA,10,2024,K,2.0,3.0,3.0,100.0,50.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,15.0,15.0,42.0%,MIA,K
Joey Slye,1.7,1.9,1.7,6.7,TEN,10,2024,K,4.0,4.0,4.0,100.0,37.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,13.0,13.0,0.8%,TEN,K
Graham Gano,1.4,1.7,2.2,6.4,NYG,10,2024,K,20.0,1.0,2.0,50.0,42.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,1.0%,NYG,K
Nick Folk,1.5,2.0,1.5,6.2,NYJ,10,2024,K,22.0,1.0,2.0,50.0,27.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,0.9%,NYJ,K
Cam Little,1.4,1.9,1.9,6.0,JAC,10,2024,K,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,24.5%,JAC,K
Matt Gay,1.2,2.0,2.3,5.9,WAS,10,2024,K,14.0,2.0,2.0,100.0,27.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,8.0,15.8%,WAS,K
Jude McAtamney,0.0,0.0,0.0,0.0,NYG,10,2024,K,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7%,NYG,K
Will Reichard,0.0,0.0,0.0,0.0,MIN,10,2024,K,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2%,MIN,K
Matthew Wright,0.0,0.0,0.0,0.0,CAR,10,2024,K,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7%,CAR,K
Jake Bates,2.1,2.1,3.3,9.5,DET,11,2024,K,4.0,1.0,1.0,100.0,54.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,1.0,12.0,12.0,96.6%,DET,K
Brandon McManus,2.0,2.0,2.3,8.3,GB,11,2024,K,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,5.2%,GB,K
Jake Moody,1.7,2.0,2.9,8.0,SF,11,2024,K,22.0,1.0,1.0,100.0,33.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,7.5%,SF,K
Chris Boswell,1.9,2.0,2.3,7.9,PIT,11,2024,K,1.0,6.0,6.0,100.0,57.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,24.0,24.0,81.1%,PIT,K
Jake Elliott,1.7,1.8,2.8,7.9,PHI,11,2024,K,15.0,2.0,4.0,50.0,31.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,8.0,8.0,60.5%,PHI,K
Wil Lutz,1.8,2.1,2.3,7.6,DEN,11,2024,K,12.0,1.0,1.0,100.0,45.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,9.0,9.0,35.6%,DEN,K
Spencer Shrader,1.8,1.9,2.2,7.5,IND,11,2024,K,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,1.4%,IND,K
Cameron Dicker,1.6,2.0,2.8,7.5,LAC,11,2024,K,3.0,2.0,2.0,100.0,53.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,12.0,12.0,94.9%,LAC,K
Blake Grupe,1.8,2.0,2.0,7.3,NO,11,2024,K,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0%,NO,K
Ka'imi Fairbairn,1.6,2.2,2.6,7.3,HOU,11,2024,K,9.0,2.0,2.0,100.0,33.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,10.0,10.0,62.1%,HOU,K
Tyler Bass,1.5,1.9,2.9,7.3,BUF,11,2024,K,21.0,1.0,1.0,100.0,33.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,6.0,6.0,57.5%,BUF,K
Evan McPherson,1.7,2.0,2.2,7.3,CIN,11,2024,K,10.0,2.0,4.0,50.0,27.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,43.8%,CIN,K
Jason Sanders,1.5,2.1,2.7,7.2,MIA,11,2024,K,8.0,2.0,2.0,100.0,46.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,11.0,11.0,42.0%,MIA,K
Matt Gay,1.7,2.0,2.1,7.1,WAS,11,2024,K,2.0,3.0,3.0,100.0,56.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,14.0,14.0,15.8%,WAS,K
Joey Slye,1.7,2.0,2.0,7.1,TEN,11,2024,K,6.0,3.0,3.0,100.0,42.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,11.0,11.0,0.8%,TEN,K
Brandon Aubrey,1.7,2.4,1.8,7.0,DAL,11,2024,K,19.0,1.0,2.0,50.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,6.0,97.8%,DAL,K
Daniel Carlson,1.7,1.9,1.7,6.9,LV,11,2024,K,17.0,2.0,2.0,100.0,27.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,12.8%,LV,K
Joshua Karty,1.4,2.1,2.5,6.9,LAR,11,2024,K,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,6.5%,LAR,K
Younghoe Koo,1.5,2.1,2.4,6.9,ATL,11,2024,K,13.0,2.0,2.0,100.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,9.0,22.8%,ATL,K
Parker Romo,1.5,1.9,2.3,6.8,NE,11,2024,K,20.0,1.0,1.0,100.0,40.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,6.0,0.7%,NE,K
Jason Myers,1.5,2.0,2.3,6.8,SEA,11,2024,K,5.0,2.0,2.0,100.0,57.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,12.0,3.6%,SEA,K
Dustin Hopkins,1.5,2.0,2.2,6.7,CLE,11,2024,K,61.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8%,CLE,K
Cairo Santos,1.6,2.2,1.8,6.5,CHI,11,2024,K,11.0,2.0,3.0,66.7,53.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,12.2%,CHI,K
Nick Folk,1.5,1.9,1.8,6.3,NYJ,11,2024,K,14.0,2.0,2.0,100.0,43.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,0.9%,NYJ,K
Cam Little,1.4,2.0,1.7,6.0,JAC,11,2024,K,16.0,2.0,2.0,100.0,59.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,8.0,24.5%,JAC,K
Will Reichard,0.0,0.0,0.0,0.0,MIN,11,2024,K,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2%,MIN,K
Harrison Butker,0.0,0.0,0.0,0.0,KC,11,2024,K,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1%,KC,K
Jake Bates,2.0,2.4,3.2,9.3,DET,12,2024,K,15.0,1.0,1.0,100.0,56.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,8.0,8.0,96.6%,DET,K
Brandon McManus,2.0,2.3,2.3,8.1,GB,12,2024,K,12.0,1.0,1.0,100.0,51.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,10.0,10.0,5.2%,GB,K
Ka'imi Fairbairn,1.8,2.0,2.7,8.0,HOU,12,2024,K,11.0,2.0,3.0,66.7,54.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,11.0,11.0,62.1%,HOU,K
Chris Boswell,1.9,2.0,2.2,7.9,PIT,12,2024,K,16.0,2.0,3.0,66.7,48.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,81.1%,PIT,K
Jake Elliott,1.7,1.9,2.6,7.8,PHI,12,2024,K,8.0,3.0,3.0,100.0,31.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,1.0,13.0,13.0,60.5%,PHI,K
Jason Myers,1.7,1.9,2.6,7.8,SEA,12,2024,K,18.0,1.0,1.0,100.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,6.0,3.6%,SEA,K
Jason Sanders,1.5,1.7,2.8,7.4,MIA,12,2024,K,10.0,2.0,2.0,100.0,51.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,12.0,12.0,42.0%,MIA,K
Spencer Shrader,1.6,1.6,2.7,7.4,IND,12,2024,K,5.0,3.0,3.0,100.0,41.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,13.0,13.0,1.4%,IND,K
Cameron Dicker,1.6,1.7,2.5,7.3,LAC,12,2024,K,3.0,3.0,3.0,100.0,52.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,16.0,16.0,94.9%,LAC,K
Chase McLaughlin,1.5,1.6,2.6,7.2,TB,12,2024,K,21.0,1.0,1.0,100.0,23.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,6.0,6.0,81.7%,TB,K
Wil Lutz,1.5,1.7,2.6,7.2,DEN,12,2024,K,1.0,5.0,5.0,100.0,54.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,22.0,22.0,35.6%,DEN,K
Matt Gay,1.7,2.0,1.9,7.1,WAS,12,2024,K,19.0,2.0,2.0,100.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,15.8%,WAS,K
Cairo Santos,1.8,2.0,1.7,7.1,CHI,12,2024,K,14.0,2.0,3.0,66.7,49.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,9.0,9.0,12.2%,CHI,K
Daniel Carlson,1.8,2.1,1.6,7.0,LV,12,2024,K,4.0,4.0,4.0,100.0,53.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,15.0,15.0,12.8%,LV,K
Joey Slye,1.7,1.9,1.9,7.0,TEN,12,2024,K,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8%,TEN,K
Chad Ryland,1.5,1.6,2.4,6.9,ARI,12,2024,K,20.0,2.0,3.0,66.7,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.5%,ARI,K
Parker Romo,1.6,1.8,2.1,6.8,NE,12,2024,K,7.0,3.0,3.0,100.0,40.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,13.0,13.0,0.7%,NE,K
Joshua Karty,1.5,1.7,2.1,6.7,LAR,12,2024,K,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,6.5%,LAR,K
Jake Moody,1.4,1.5,2.5,6.6,SF,12,2024,K,22.0,1.0,1.0,100.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,7.5%,SF,K
Brandon Aubrey,1.5,1.6,1.9,6.5,DAL,12,2024,K,9.0,2.0,4.0,50.0,48.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,12.0,12.0,97.8%,DAL,K
Graham Gano,1.6,1.8,1.7,6.4,NYG,12,2024,K,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0%,NYG,K
Dustin Hopkins,1.4,1.6,1.7,5.8,CLE,12,2024,K,23.0,1.0,1.0,100.0,34.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,0.8%,CLE,K
Jude McAtamney,0.0,0.0,0.0,0.0,NYG,12,2024,K,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7%,NYG,K
Will Reichard,0.0,0.0,0.0,0.0,MIN,12,2024,K,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2%,MIN,K
Harrison Butker,0.0,0.0,0.0,0.0,KC,12,2024,K,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1%,KC,K
Matthew Wright,0.0,0.0,0.0,0.0,CAR,12,2024,K,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7%,CAR,K
Jake Bates,2.1,2.1,3.2,9.4,DET,13,2024,K,9.0,3.0,4.0,75.0,48.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,12.0,12.0,96.6%,DET,K
Tyler Bass,2.0,1.9,2.5,8.4,BUF,13,2024,K,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,5.0,57.5%,BUF,K
Chase McLaughlin,1.8,2.0,2.9,8.4,TB,13,2024,K,3.0,4.0,5.0,80.0,51.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,16.0,16.0,81.7%,TB,K
Cameron Dicker,1.8,2.1,2.8,8.2,LAC,13,2024,K,8.0,3.0,3.0,100.0,51.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,12.0,94.9%,LAC,K
Ka'imi Fairbairn,1.8,2.1,2.6,8.0,HOU,13,2024,K,6.0,3.0,3.0,100.0,53.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,13.0,13.0,62.1%,HOU,K
Joshua Karty,1.7,2.0,2.7,7.7,LAR,13,2024,K,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,6.5%,LAR,K
Jason Myers,1.8,2.0,2.4,7.7,SEA,13,2024,K,12.0,2.0,2.0,100.0,54.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,11.0,11.0,3.6%,SEA,K
Chris Boswell,1.8,1.9,2.3,7.6,PIT,13,2024,K,2.0,3.0,4.0,75.0,50.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,1.0,16.0,16.0,81.1%,PIT,K
Blake Grupe,1.8,2.1,2.2,7.6,NO,13,2024,K,15.0,2.0,3.0,66.7,54.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,10.0,1.0%,NO,K
Daniel Carlson,2.0,2.0,1.4,7.4,LV,13,2024,K,26.0,1.0,4.0,25.0,27.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,12.8%,LV,K
Younghoe Koo,1.7,2.0,2.2,7.4,ATL,13,2024,K,20.0,2.0,3.0,66.7,41.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,8.0,22.8%,ATL,K
Chad Ryland,1.7,1.8,2.3,7.3,ARI,13,2024,K,1.0,5.0,6.0,83.3,40.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,17.0,17.0,1.5%,ARI,K
Matthew Wright,1.4,1.9,3.0,7.3,CAR,13,2024,K,5.0,4.0,5.0,80.0,42.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,14.0,14.0,0.7%,CAR,K
Nick Folk,1.8,2.0,2.0,7.3,NYJ,13,2024,K,17.0,2.0,2.0,100.0,44.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,9.0,9.0,0.9%,NYJ,K
Matt Gay,1.7,2.0,2.0,7.2,WAS,13,2024,K,27.0,1.0,1.0,100.0,25.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,15.8%,WAS,K
Parker Romo,1.5,2.0,2.6,7.2,NE,13,2024,K,4.0,3.0,4.0,75.0,55.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,14.0,14.0,0.7%,NE,K
Jason Sanders,1.7,1.9,2.2,7.2,MIA,13,2024,K,30.0,1.0,1.0,100.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,42.0%,MIA,K
Brandon McManus,1.5,2.0,2.6,7.2,GB,13,2024,K,7.0,3.0,3.0,100.0,46.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,13.0,13.0,5.2%,GB,K
Brandon Aubrey,1.6,2.1,2.4,7.2,DAL,13,2024,K,18.0,2.0,2.0,100.0,33.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,9.0,9.0,97.8%,DAL,K
Wil Lutz,1.5,2.1,2.6,7.1,DEN,13,2024,K,13.0,2.0,2.0,100.0,36.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,11.0,11.0,35.6%,DEN,K
Evan McPherson,1.5,2.1,2.7,7.0,CIN,13,2024,K,19.0,1.0,1.0,100.0,38.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,8.0,8.0,43.8%,CIN,K
Cam Little,1.7,2.1,1.8,7.0,JAC,13,2024,K,22.0,2.0,3.0,66.7,33.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,24.5%,JAC,K
Dustin Hopkins,1.7,2.1,1.9,6.9,CLE,13,2024,K,21.0,1.0,2.0,50.0,45.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,7.0,7.0,0.8%,CLE,K
Jake Elliott,1.4,1.9,2.6,6.8,PHI,13,2024,K,24.0,1.0,1.0,100.0,35.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,6.0,6.0,60.5%,PHI,K
Jake Moody,1.5,1.7,2.2,6.8,SF,13,2024,K,28.0,1.0,3.0,33.3,33.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,7.5%,SF,K
Cairo Santos,1.6,2.2,1.7,6.6,CHI,13,2024,K,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,12.2%,CHI,K
Joey Slye,1.4,1.8,2.2,6.5,TEN,13,2024,K,10.0,3.0,5.0,60.0,54.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,12.0,12.0,0.8%,TEN,K
Graham Gano,1.3,1.8,1.7,5.7,NYG,13,2024,K,14.0,2.0,2.0,100.0,47.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,10.0,10.0,1.0%,NYG,K
Spencer Shrader,0.0,0.0,0.0,0.0,IND,13,2024,K,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4%,IND,K
Jude McAtamney,0.0,0.0,0.0,0.0,NYG,13,2024,K,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7%,NYG,K
Will Reichard,0.0,0.0,0.0,0.0,MIN,13,2024,K,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2%,MIN,K
Harrison Butker,0.0,0.0,0.0,0.0,KC,13,2024,K,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1%,KC,K
Jake Bates,2.1,2.2,3.0,9.3,DET,14,2024,K,5.0,2.0,2.0,100.0,43.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,1.0,11.0,11.0,96.6%,DET,K
Tyler Bass,1.8,2.0,2.9,8.2,BUF,14,2024,K,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,6.0,6.0,57.5%,BUF,K
Jake Elliott,1.7,1.9,2.9,8.1,PHI,14,2024,K,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,60.5%,PHI,K
Chris Boswell,1.8,2.0,2.5,8.0,PIT,14,2024,K,6.0,2.0,2.0,100.0,54.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,11.0,11.0,81.1%,PIT,K
Brandon Aubrey,1.8,2.0,2.5,7.8,DAL,14,2024,K,8.0,2.0,2.0,100.0,47.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,97.8%,DAL,K
Brandon McManus,1.8,2.1,2.4,7.8,GB,14,2024,K,11.0,1.0,1.0,100.0,32.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,7.0,7.0,5.2%,GB,K
Will Reichard,1.7,1.9,2.5,7.7,MIN,14,2024,K,16.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,6.0,6.0,7.2%,MIN,K
Matthew Wright,1.7,2.1,2.3,7.5,CAR,14,2024,K,3.0,4.0,4.0,100.0,50.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,0.7%,CAR,K
Chase McLaughlin,1.6,2.0,2.8,7.5,TB,14,2024,K,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,81.7%,TB,K
Cameron Dicker,1.8,2.0,2.1,7.5,LAC,14,2024,K,17.0,1.0,1.0,100.0,37.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,94.9%,LAC,K
Blake Grupe,1.8,2.0,2.1,7.4,NO,14,2024,K,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0%,NO,K
Jason Myers,1.8,2.0,2.1,7.4,SEA,14,2024,K,4.0,3.0,3.0,100.0,36.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,12.0,12.0,3.6%,SEA,K
Jake Moody,1.7,2.0,2.3,7.4,SF,14,2024,K,10.0,1.0,1.0,100.0,23.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,8.0,8.0,7.5%,SF,K
Cairo Santos,1.8,2.0,2.0,7.4,CHI,14,2024,K,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.2%,CHI,K
Jason Sanders,1.5,2.0,2.7,7.3,MIA,14,2024,K,2.0,4.0,4.0,100.0,57.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,16.0,16.0,42.0%,MIA,K
Nick Folk,1.6,2.1,2.4,7.2,NYJ,14,2024,K,14.0,2.0,2.0,100.0,46.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,0.9%,NYJ,K
Joshua Karty,1.7,2.0,2.0,7.1,LAR,14,2024,K,9.0,1.0,1.0,100.0,22.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,1.0,8.0,8.0,6.5%,LAR,K
Daniel Carlson,1.7,1.9,1.9,7.1,LV,14,2024,K,13.0,2.0,2.0,100.0,27.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,12.8%,LV,K
Cam Little,1.6,2.0,2.0,7.0,JAC,14,2024,K,18.0,1.0,1.0,100.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,24.5%,JAC,K
Younghoe Koo,1.7,1.8,2.0,7.0,ATL,14,2024,K,12.0,2.0,2.0,100.0,29.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,22.8%,ATL,K
Chad Ryland,1.5,1.9,2.4,6.9,ARI,14,2024,K,19.0,1.0,2.0,50.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,1.5%,ARI,K
Dustin Hopkins,1.6,1.8,1.8,6.6,CLE,14,2024,K,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.8%,CLE,K
Graham Gano,1.4,1.7,1.5,5.8,NYG,14,2024,K,21.0,1.0,2.0,50.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0%,NYG,K
Jude McAtamney,0.0,0.0,0.0,0.0,NYG,14,2024,K,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7%,NYG,K
Evan McPherson,0.0,0.0,0.0,0.0,CIN,14,2024,K,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8%,CIN,K
Harrison Butker,0.0,0.0,0.0,0.0,KC,14,2024,K,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1%,KC,K
Joey Slye,0.0,0.0,0.0,0.0,TEN,14,2024,K,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8%,TEN,K
Jake Bates,1.8,2.1,3.4,8.7,DET,15,2024,K,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,6.0,6.0,96.6%,DET,K
Ka'imi Fairbairn,2.1,2.1,2.4,8.6,HOU,15,2024,K,14.0,2.0,2.0,100.0,44.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,9.0,9.0,62.1%,HOU,K
