Unnamed: 0_level_0_Rank,Player,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/A,RUSHING_LG,RUSHING_20+,RUSHING_TD,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_G,FPTS,MISC_FPTS/G,MISC_ROST,Team,Week,Year,Position
202,TreVeyon Henderson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,88.6%,NE,2,2024,rb
203,Chris Tyree,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,2,2024,rb
204,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,4.1%,DEN,2,2024,rb
205,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,4.5%,TB,2,2024,rb
206,Quinshon Judkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,72.3%,CLE,2,2024,rb
207,Aaron Shampklin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,MIA,2,2024,rb
208,Zonovan Knight,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ARI,2,2024,rb
209,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.1%,TEN,2,2024,rb
210,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,CHI,2,2024,rb
211,Keaton Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.2%,BAL,2,2024,rb
212,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,SEA,2,2024,rb
213,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,PIT,2,2024,rb
214,Roschon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.2%,CHI,2,2024,rb
215,Velus Jones Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,2,2024,rb
216,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DAL,2,2024,rb
217,Jarquez Hunter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.8%,LAR,2,2024,rb
218,Nay'Quan Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,2,2024,rb
219,Kendre Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.0%,NO,2,2024,rb
220,Israel Abanikanda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.4%,GB,2,2024,rb
221,Raheim Sanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,LAC,2,2024,rb
222,Jaydon Blue,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,41.8%,DAL,2,2024,rb
223,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,2,2024,rb
224,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,2,2024,rb
225,Willie Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,2,2024,rb
226,Tim Flanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,2,2024,rb
227,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,2,2024,rb
228,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,2,2024,rb
229,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,2,2024,rb
230,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,2,2024,rb
231,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,2,2024,rb
232,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,2,2024,rb
233,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,2,2024,rb
234,Samkon Gado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,2,2024,rb
235,Patrick Ricard,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.8%,BAL,2,2024,rb
236,John Kelly Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2024,rb
237,Nyheim Miller-Hines,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,2,2024,rb
238,Myles Gaskin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,2,2024,rb
239,Nick Chubb,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,39.8%,HOU,2,2024,rb
240,Jeremy McNichols,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,WAS,2,2024,rb
241,Kareem Hunt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,19.4%,KC,2,2024,rb
242,Christian McCaffrey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.2%,SF,2,2024,rb
243,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,2,2024,rb
244,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CLE,2,2024,rb
245,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,2,2024,rb
246,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,2,2024,rb
247,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,NYG,2,2024,rb
248,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,MIA,2,2024,rb
249,Brennan Clay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,2,2024,rb
250,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,MIN,2,2024,rb
251,Raheem Mostert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.1%,LV,2,2024,rb
1,Saquon Barkley,17,147,8.6,65,2,2,4,4,9,2.3,0,0,1,33.6,33.6,99.5%,PHI,3,2024,rb
2,Kyren Williams,24,89,3.7,13,0,2,2,2,27,13.5,1,0,1,31.6,31.6,98.4%,LAR,3,2024,rb
3,Derrick Henry,25,151,6.0,29,2,2,1,1,23,23.0,0,0,1,30.4,30.4,99.4%,BAL,3,2024,rb
4,Chuba Hubbard,21,114,5.4,14,0,0,5,5,55,11.0,1,0,1,27.9,27.9,95.3%,CAR,3,2024,rb
5,Jonathan Taylor,23,110,4.8,29,2,2,1,2,25,25.0,0,0,1,26.5,26.5,99.0%,IND,3,2024,rb
6,Aaron Jones Sr.,19,102,5.4,39,1,0,5,6,46,9.2,1,0,1,25.8,25.8,88.4%,MIN,3,2024,rb
7,Zach Charbonnet,18,91,5.1,13,0,2,3,4,16,5.3,0,0,1,25.7,25.7,69.9%,SEA,3,2024,rb
8,David Montgomery,23,105,4.6,16,0,1,3,3,17,5.7,0,0,1,21.2,21.2,93.1%,DET,3,2024,rb
9,Zack Moss,12,58,4.8,15,0,1,5,6,39,7.8,0,0,1,20.7,20.7,5.8%,FA,3,2024,rb
10,Devin Singletary,16,65,4.1,43,1,1,4,4,43,10.8,0,1,1,18.8,18.8,3.7%,NYG,3,2024,rb
11,James Cook,11,39,3.5,13,0,1,4,5,48,12.0,0,0,1,18.7,18.7,98.0%,BUF,3,2024,rb
12,Breece Hall,16,54,3.4,10,0,1,4,5,29,7.3,0,0,1,18.3,18.3,96.3%,NYJ,3,2024,rb
13,Emanuel Wilson,12,50,4.2,10,0,0,2,2,35,17.5,1,0,1,16.5,16.5,2.1%,GB,3,2024,rb
14,Jahmyr Gibbs,16,83,5.2,18,0,0,0,0,20,0.0,1,0,1,16.3,16.3,99.6%,DET,3,2024,rb
15,Alvin Kamara,26,87,3.3,16,0,0,3,3,40,13.3,0,0,1,15.7,15.7,96.2%,NO,3,2024,rb
16,Austin Ekeler,3,35,11.7,24,1,1,2,2,22,11.0,0,0,1,13.7,13.7,53.3%,WAS,3,2024,rb
17,Ty Johnson,3,18,6.0,18,0,0,3,3,28,9.3,1,0,1,13.6,13.6,2.7%,BUF,3,2024,rb
18,Najee Harris,18,70,3.9,21,1,0,5,5,16,3.2,0,0,1,13.6,13.6,60.4%,LAC,3,2024,rb
19,Alexander Mattison,3,7,2.3,3,0,1,3,3,37,12.3,0,0,1,13.4,13.4,2.4%,MIA,3,2024,rb
20,Bijan Robinson,16,31,1.9,7,0,1,2,2,21,10.5,0,0,1,13.2,13.2,99.4%,ATL,3,2024,rb
21,Travis Etienne Jr.,11,68,6.2,22,1,0,4,6,17,4.3,0,0,1,12.5,12.5,80.3%,JAC,3,2024,rb
22,Bucky Irving,9,70,7.8,32,1,0,3,3,14,4.7,0,0,1,11.4,11.4,99.0%,TB,3,2024,rb
23,Miles Sanders,7,17,2.4,6,0,1,2,2,13,6.5,0,0,1,11.0,11.0,8.4%,DAL,3,2024,rb
24,Jordan Mason,19,77,4.1,18,0,0,2,2,11,5.5,0,0,1,10.8,10.8,72.1%,MIN,3,2024,rb
25,Brian Robinson Jr.,16,33,2.1,7,0,1,1,1,4,4.0,0,0,1,10.7,10.7,84.1%,WAS,3,2024,rb
26,Roschon Johnson,8,30,3.8,9,0,0,4,5,32,8.0,0,0,1,10.2,10.2,17.2%,CHI,3,2024,rb
27,Tyjae Spears,2,7,3.5,6,0,0,4,4,54,13.5,0,0,1,10.1,10.1,57.8%,TEN,3,2024,rb
28,Jerome Ford,10,37,3.7,12,0,0,3,4,33,11.0,0,0,1,10.0,10.0,45.3%,CLE,3,2024,rb
29,Cam Akers,9,21,2.3,9,0,0,1,3,8,8.0,1,0,1,9.9,9.9,1.4%,NO,3,2024,rb
30,Braelon Allen,11,55,5.0,11,0,0,3,3,13,4.3,0,0,1,9.8,9.8,23.0%,NYJ,3,2024,rb
31,Ray Davis,7,22,3.1,10,0,1,1,1,1,1.0,0,0,1,9.3,9.3,32.8%,BUF,3,2024,rb
32,Chase Brown,7,62,8.9,16,0,0,2,3,7,3.5,0,0,1,8.9,8.9,97.5%,CIN,3,2024,rb
33,De'Von Achane,11,30,2.7,13,0,0,3,5,28,9.3,0,0,1,8.8,8.8,99.1%,MIA,3,2024,rb
34,Rico Dowdle,8,32,4.0,6,0,0,3,5,24,8.0,0,0,1,8.6,8.6,23.4%,CAR,3,2024,rb
35,Rachaad White,6,17,2.8,9,0,0,5,6,18,3.6,0,0,1,8.5,8.5,57.6%,TB,3,2024,rb
36,J.K. Dobbins,15,44,2.9,13,0,0,3,3,10,3.3,0,0,1,8.4,8.4,74.3%,DEN,3,2024,rb
37,Jaleel McLaughlin,5,7,1.4,7,0,1,1,1,7,7.0,0,0,1,8.4,8.4,5.7%,DEN,3,2024,rb
38,Carson Steele,17,72,4.2,9,0,0,1,2,2,2.0,0,0,1,8.4,8.4,0.6%,KC,3,2024,rb
39,Cordarrelle Patterson,4,33,8.3,14,0,0,3,5,15,5.0,0,0,1,7.8,7.8,0.6%,FA,3,2024,rb
40,Trey Sermon,2,16,8.0,15,0,1,0,0,0,0.0,0,0,1,7.6,7.6,0.6%,PIT,3,2024,rb
41,Justice Hill,5,33,6.6,17,0,0,2,2,21,10.5,0,0,1,7.4,7.4,14.4%,BAL,3,2024,rb
42,Tyler Badie,9,70,7.8,43,1,0,0,0,0,0.0,0,0,1,7.0,7.0,0.7%,DEN,3,2024,rb
43,Samaje Perine,6,25,4.2,9,0,0,3,4,15,5.0,0,0,1,7.0,7.0,2.5%,CIN,3,2024,rb
44,Antonio Gibson,5,29,5.8,8,0,0,3,3,8,2.7,0,0,1,6.7,6.7,3.5%,NE,3,2024,rb
45,D'Andre Swift,13,20,1.5,4,0,0,2,4,22,11.0,0,0,1,6.2,6.2,88.9%,CHI,3,2024,rb
46,Javonte Williams,5,12,2.4,5,0,0,4,4,29,7.3,0,1,1,6.1,6.1,70.5%,DAL,3,2024,rb
47,Hunter Luepke,0,0,0.0,0,0,0,2,3,41,20.5,0,0,1,6.1,6.1,0.7%,DAL,3,2024,rb
48,Tyrone Tracy Jr.,5,23,4.6,6,0,0,2,2,17,8.5,0,0,1,6.0,6.0,83.3%,NYG,3,2024,rb
49,Tony Pollard,6,14,2.3,4,0,0,3,4,15,5.0,0,0,1,5.9,5.9,86.6%,TEN,3,2024,rb
50,Josh Jacobs,14,43,3.1,10,0,0,1,1,5,5.0,0,0,1,5.8,5.8,99.3%,GB,3,2024,rb
51,Dare Ogunbowale,0,0,0.0,0,0,0,2,2,28,14.0,0,0,1,4.8,4.8,0.7%,HOU,3,2024,rb
52,Alec Ingold,1,-2,-2.0,0,0,0,3,3,16,5.3,0,0,1,4.4,4.4,0.6%,MIA,3,2024,rb
53,James Conner,9,17,1.9,7,0,0,1,1,8,8.0,0,0,1,3.5,3.5,93.6%,ARI,3,2024,rb
54,Zamir White,10,34,3.4,9,0,0,0,0,0,0.0,0,0,1,3.4,3.4,2.2%,LV,3,2024,rb
55,Ameer Abdullah,0,0,0.0,0,0,0,2,2,13,6.5,0,0,1,3.3,3.3,0.6%,SF,3,2024,rb
56,Kenneth Gainwell,0,0,0.0,0,0,0,2,3,12,6.0,0,0,1,3.2,3.2,1.7%,PIT,3,2024,rb
57,Tyler Allgeier,7,32,4.6,12,0,0,0,0,0,0.0,0,0,1,3.2,3.2,34.3%,ATL,3,2024,rb
58,Deuce Vaughn,2,5,2.5,4,0,0,1,2,8,8.0,0,0,1,2.3,2.3,0.6%,DAL,3,2024,rb
59,J.J. Taylor,1,3,3.0,3,0,0,2,2,0,0.0,0,0,1,2.3,2.3,0.6%,HOU,3,2024,rb
60,Ezekiel Elliott,3,6,2.0,4,0,0,1,2,6,6.0,0,0,1,2.2,2.2,0.8%,FA,3,2024,rb
61,Isaac Guerendo,5,19,3.8,6,0,0,0,0,0,0.0,0,0,1,1.9,1.9,36.4%,SF,3,2024,rb
62,Jaylen Wright,2,17,8.5,9,0,0,0,0,0,0.0,0,0,1,1.7,1.7,21.7%,MIA,3,2024,rb
63,Kyle Juszczyk,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.9%,SF,3,2024,rb
64,Jeff Wilson Jr.,3,14,4.7,10,0,0,0,0,0,0.0,0,0,1,1.4,1.4,1.0%,SF,3,2024,rb
65,Ty Chandler,7,13,1.9,5,0,0,0,0,0,0.0,0,0,1,1.3,1.3,1.7%,MIN,3,2024,rb
66,D'Ernest Johnson,2,12,6.0,11,0,0,0,1,0,0.0,0,0,1,1.2,1.2,1.0%,BAL,3,2024,rb
67,Kenny McIntosh,3,11,3.7,6,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.6%,SEA,3,2024,rb
68,Jaylen Warren,3,5,1.7,3,0,0,1,1,-4,-4.0,0,0,1,1.1,1.1,81.7%,PIT,3,2024,rb
69,Ronnie Rivers,2,9,4.5,7,0,0,0,0,0,0.0,0,0,1,0.9,0.9,1.1%,LAR,3,2024,rb
70,Gus Edwards,3,9,3.0,6,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.8%,FA,3,2024,rb
71,Khalil Herbert,4,9,2.3,6,0,0,0,0,0,0.0,0,0,1,0.9,0.9,2.6%,IND,3,2024,rb
72,Tank Bigsby,2,9,4.5,7,0,0,0,0,0,0.0,0,0,1,0.9,0.9,63.1%,JAC,3,2024,rb
73,Jamaal Williams,1,-1,-1.0,0,0,0,1,3,0,0.0,0,0,1,0.9,0.9,1.1%,FA,3,2024,rb
74,Trey Benson,2,8,4.0,6,0,0,0,0,0,0.0,0,0,1,0.8,0.8,39.0%,ARI,3,2024,rb
75,Emari Demercado,2,7,3.5,6,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.7%,ARI,3,2024,rb
76,Isaiah Davis,3,6,2.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,3.0%,NYJ,3,2024,rb
77,JaMycal Hasty,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,1.1%,NE,3,2024,rb
78,D'Onta Foreman,2,5,2.5,3,0,0,0,0,0,0.0,0,0,1,0.5,0.5,2.7%,FA,3,2024,rb
79,Sean Tucker,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,4.5%,TB,3,2024,rb
80,Chris Brooks,3,3,1.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.8%,GB,3,2024,rb
81,Rhamondre Stevenson,6,23,3.8,13,0,0,0,0,0,0.0,0,1,1,0.3,0.3,74.8%,NE,3,2024,rb
82,British Brooks,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,HOU,3,2024,rb
83,Jeremy McNichols,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.7%,WAS,3,2024,rb
84,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,3,2024,rb
85,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,TB,3,2024,rb
86,Elijah Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.9%,KC,3,2024,rb
87,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,3,2024,rb
88,Michael Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,ARI,3,2024,rb
89,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,3,2024,rb
90,Raheem Blackshear,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,CAR,3,2024,rb
91,Deon Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,3,2024,rb
92,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,TEN,3,2024,rb
93,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,3,2024,rb
94,A.J. Dillon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.2%,PHI,3,2024,rb
95,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,3,2024,rb
96,Clyde Edwards-Helaire,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,NO,3,2024,rb
97,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,DET,3,2024,rb
98,Patrick Taylor Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,SF,3,2024,rb
99,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,3,2024,rb
100,Salvon Ahmed,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,3,2024,rb
101,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,3,2024,rb
102,Demetric Felton Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,3,2024,rb
103,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,3,2024,rb
104,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,SEA,3,2024,rb
105,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.5%,CAR,3,2024,rb
106,Ashton Jeanty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.7%,LV,3,2024,rb
107,Ollie Gordon II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.2%,MIA,3,2024,rb
108,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,BAL,3,2024,rb
109,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,BUF,3,2024,rb
110,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,LV,3,2024,rb
111,Damien Martinez,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.5%,SEA,3,2024,rb
112,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DEN,3,2024,rb
113,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,WAS,3,2024,rb
114,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,3,2024,rb
115,Jordan Waters,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAR,3,2024,rb
116,Tahj Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.9%,CIN,3,2024,rb
117,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,LAC,3,2024,rb
118,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,3,2024,rb
119,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,3,2024,rb
120,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,DET,3,2024,rb
121,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,LAR,3,2024,rb
122,Elijah Dotson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,3,2024,rb
123,Lew Nichols III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,PIT,3,2024,rb
124,Scott Matlock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,17.3%,LAC,3,2024,rb
125,Omarion Hampton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,95.1%,LAC,3,2024,rb
126,Trevor Etienne,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,5.3%,CAR,3,2024,rb
127,Brady Russell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,SEA,3,2024,rb
128,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,3,2024,rb
129,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,TEN,3,2024,rb
130,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,3,2024,rb
131,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,3,2024,rb
132,Ben VanSumeren,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.4%,PHI,3,2024,rb
133,Kazmeir Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,WAS,3,2024,rb
134,Jacob Saylors,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,3,2024,rb
135,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,3,2024,rb
136,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,3,2024,rb
137,Lan Larison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,NE,3,2024,rb
138,Robbie Ouzts,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,SEA,3,2024,rb
139,Josh Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,3,2024,rb
140,Tre Stewart,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,3,2024,rb
141,Woody Marks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.3%,HOU,3,2024,rb
142,Deion Hankins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,3,2024,rb
143,Toa Taua,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,3,2024,rb
144,Lucas Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,3,2024,rb
145,Max Hurleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,3,2024,rb
146,ShunDerrick Powell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,3,2024,rb
147,Rushawn Baker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,3,2024,rb
148,Quali Conley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,3,2024,rb
149,Jacardia Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,3,2024,rb
150,Ahmani Marshall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,3,2024,rb
151,Brock Lampe,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,3,2024,rb
152,Kayron Lynch-Adams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,3,2024,rb
153,Jalen White,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,3,2024,rb
154,Kye Robichaux,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,3,2024,rb
155,Anthony Tyus III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,3,2024,rb
156,Amar Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,3,2024,rb
157,Nathan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,3,2024,rb
158,Montrell Johnson Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%,PHI,3,2024,rb
159,Elijah Young,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,3,2024,rb
160,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,3,2024,rb
