Player,RECEIVING_REC_proj,RECEIVING_YDS_proj,RECEIVING_TDS,RUSHING_ATT_proj,RUSHING_YDS_proj,RUSHING_TDS,MISC_FL_proj,FPTS_proj,Team_proj,Week,Year,Position_proj,Unnamed: 0_level_0_Rank,RECEIVING_REC_actual,RECEIVING_TGT,RECEIVING_YDS_actual,RECEIVING_Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT_actual,RUSHING_YDS_actual,RUSHING_TD,MISC_FL_actual,MISC_G,FPTS_actual,MISC_FPTS/G,MISC_ROST,Team_actual,Position_actual
Zay Jones,4.0,43.9,0.3,0.1,0.4,0.0,0.0,10.2,ARI,5,2023,WR,28.0,3.0,5.0,23.0,7.7,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,1.0%,ARI,WR
Brandin Cooks,4.0,46.6,0.2,0.0,0.3,0.0,0.0,10.1,NO,5,2023,WR,82.0,1.0,4.0,7.0,7.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,2.3,2.3,4.8%,NO,WR
Tutu Atwell,3.6,45.7,0.2,0.4,3.3,0.0,0.0,10.1,LAR,5,2023,WR,43.0,2.0,5.0,9.0,4.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.9,8.9,4.5%,LAR,WR
Jayden Reed,3.6,46.1,0.3,0.2,1.0,0.0,0.0,10.0,GB,5,2023,WR,97.0,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,78.6%,GB,WR
Drake London,3.8,45.3,0.3,0.0,0.0,0.0,0.0,10.0,ATL,5,2023,WR,19.0,6.0,9.0,78.0,13.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.7,14.7,99.0%,ATL,WR
Kalif Raymond,3.6,45.4,0.2,0.3,2.7,0.0,0.0,10.0,DET,5,2023,WR,52.0,3.0,3.0,45.0,15.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.9%,DET,WR
Jordan Addison,3.6,45.2,0.3,0.0,0.0,0.0,0.0,9.9,MIN,5,2023,WR,15.0,6.0,9.0,64.0,10.7,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.4,18.4,83.3%,MIN,WR
Allen Lazard,3.3,44.5,0.3,0.0,0.1,0.0,0.0,9.7,NYJ,5,2023,WR,55.0,3.0,4.0,33.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,2.6%,NYJ,WR
Jahan Dotson,3.4,47.3,0.3,0.0,0.1,0.0,0.0,9.7,PHI,5,2023,WR,57.0,3.0,5.0,30.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.4%,PHI,WR
Wan'Dale Robinson,4.1,42.1,0.2,0.9,3.4,0.0,0.0,9.7,NYG,5,2023,WR,53.0,5.0,6.0,18.0,3.6,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.9,6.9,19.8%,NYG,WR
Curtis Samuel,3.3,38.4,0.2,1.1,5.1,0.0,0.0,9.0,BUF,5,2023,WR,14.0,6.0,7.0,65.0,10.8,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.5,18.5,2.9%,BUF,WR
Calvin Austin III,3.4,41.5,0.2,0.3,1.8,0.0,0.0,8.8,PIT,5,2023,WR,116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0%,PIT,WR
Michael Wilson,3.1,40.1,0.3,0.0,0.2,0.0,0.0,8.8,ARI,5,2023,WR,78.0,1.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,8.6%,ARI,WR
Rashee Rice,3.1,40.0,0.3,0.1,0.6,0.0,0.0,8.7,KC,5,2023,WR,23.0,4.0,5.0,33.0,8.3,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.3,13.3,92.8%,KC,WR
Kendrick Bourne,3.2,39.1,0.2,0.0,0.5,0.0,0.0,8.5,NE,5,2023,WR,56.0,2.0,5.0,43.0,21.5,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,1.4%,NE,WR
Michael Gallup,3.0,39.0,0.2,0.0,0.0,0.0,0.0,8.3,WAS,5,2023,WR,71.0,2.0,5.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,0.6%,WAS,WR
Nick Westbrook-Ikhine,3.0,36.8,0.3,0.0,0.1,0.0,0.0,8.2,MIA,5,2023,WR,94.0,1.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,2.9%,MIA,WR
Josh Downs,2.9,40.3,0.2,0.0,0.1,0.0,0.0,8.1,IND,5,2023,WR,18.0,6.0,6.0,97.0,16.2,38.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.7,15.7,62.9%,IND,WR
Darius Slayton,3.0,40.2,0.2,0.0,0.1,0.0,0.0,8.1,NYG,5,2023,WR,60.0,2.0,4.0,35.0,17.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,7.2%,NYG,WR
Rondale Moore,3.0,29.9,0.2,1.1,7.2,0.0,0.0,8.1,MIN,5,2023,WR,30.0,3.0,5.0,26.0,8.7,19.0,0.0,0.0,3.0,50.0,0.0,0.0,1.0,10.6,10.6,0.7%,MIN,WR
Darnell Mooney,2.9,38.2,0.2,0.0,0.1,0.0,0.0,8.0,ATL,5,2023,WR,111.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.3%,ATL,WR
Jonathan Mingo,3.1,38.4,0.2,0.0,0.3,0.0,0.0,7.9,DAL,5,2023,WR,36.0,5.0,7.0,48.0,9.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,0.6%,DAL,WR
Rashid Shaheed,2.8,36.5,0.2,0.3,2.5,0.0,0.0,7.7,NO,5,2023,WR,62.0,2.0,2.0,28.0,14.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,59.5%,NO,WR
Skyy Moore,2.6,32.3,0.2,0.6,3.2,0.0,0.0,7.5,KC,5,2023,WR,75.0,2.0,2.0,11.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,0.1%,KC,WR
K.J. Osborn,2.8,32.6,0.2,0.0,0.1,0.0,0.0,7.5,WAS,5,2023,WR,34.0,5.0,9.0,49.0,9.8,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.9,9.9,1.4%,WAS,WR
DJ Chark Jr.,2.5,38.9,0.2,0.0,0.0,0.0,0.0,7.4,ATL,5,2023,WR,24.0,3.0,6.0,42.0,14.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.2,13.2,0.7%,ATL,WR
JuJu Smith-Schuster,3.2,34.1,0.1,0.0,0.1,0.0,0.0,7.4,KC,5,2023,WR,70.0,3.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,1.5%,KC,WR
Marvin Mims Jr.,2.2,31.7,0.2,0.4,2.7,0.0,0.0,7.0,DEN,5,2023,WR,135.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6,-0.6,41.7%,DEN,WR
Braxton Berrios,2.4,26.8,0.2,0.2,1.1,0.0,0.0,6.4,HOU,5,2023,WR,73.0,2.0,2.0,13.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,0.6%,HOU,WR
Mack Hollins,2.2,28.8,0.2,0.0,0.2,0.0,0.0,6.1,NE,5,2023,WR,61.0,2.0,2.0,29.0,14.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9,1.7%,NE,WR
Chris Moore,2.1,29.2,0.2,0.0,0.2,0.0,0.0,6.0,WAS,5,2023,WR,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,WAS,WR
Alec Pierce,1.9,28.9,0.2,0.0,0.0,0.0,0.0,5.8,IND,5,2023,WR,91.0,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.5%,IND,WR
Jameson Williams,1.9,25.3,0.2,0.2,1.1,0.0,0.0,5.6,DET,5,2023,WR,85.0,2.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,90.4%,DET,WR
Brandon Johnson,1.9,24.7,0.2,0.0,0.1,0.0,0.0,5.6,PIT,5,2023,WR,93.0,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,1.0%,PIT,WR
Trenton Irwin,2.0,24.7,0.2,0.0,0.1,0.0,0.0,5.5,JAC,5,2023,WR,22.0,8.0,10.0,60.0,7.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0%,JAC,WR
Terrace Marshall Jr.,2.0,25.0,0.1,0.0,0.0,0.0,0.0,5.1,PHI,5,2023,WR,,,,,,,,,,,,,,,,,,
Hunter Renfrow,2.1,22.4,0.1,0.0,0.0,0.0,0.0,5.0,CAR,5,2023,WR,96.0,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,1.9%,CAR,WR
Jalin Hyatt,1.8,22.8,0.1,0.0,0.3,0.0,0.0,4.8,NYG,5,2023,WR,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4%,NYG,WR
DeMario Douglas,1.8,22.9,0.1,0.1,0.7,0.0,0.0,4.8,NE,5,2023,WR,72.0,1.0,2.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,17.5%,NE,WR
Justin Watson,1.5,22.2,0.2,0.0,0.0,0.0,0.0,4.6,HOU,5,2023,WR,51.0,2.0,3.0,56.0,28.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,7.6,1.0%,HOU,WR
Isaiah Hodgins,1.8,19.3,0.1,0.0,0.0,0.0,0.0,4.4,SF,5,2023,WR,69.0,2.0,2.0,19.0,9.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,0.0%,SF,WR
Jauan Jennings,1.5,20.5,0.1,0.0,0.0,0.0,0.0,4.3,SF,5,2023,WR,77.0,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,79.8%,SF,WR
Van Jefferson,1.4,19.1,0.1,0.1,0.5,0.0,0.0,4.2,TEN,5,2023,WR,,,,,,,,,,,,,,,,,,
Rashod Bateman,1.6,19.5,0.1,0.0,0.0,0.0,0.0,4.1,BAL,5,2023,WR,95.0,1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,31.7%,BAL,WR
Trent Sherfield Sr.,1.3,15.1,0.1,0.0,0.1,0.0,0.0,3.4,DEN,5,2023,WR,101.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.1%,DEN,WR
Quez Watkins,1.3,15.4,0.1,0.0,0.1,0.0,0.0,3.3,ARI,5,2023,WR,80.0,2.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.0%,ARI,WR
Andrei Iosivas,1.2,14.4,0.1,0.0,0.2,0.0,0.0,3.3,CIN,5,2023,WR,92.0,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,5.5%,CIN,WR
John Metchie III,1.2,14.9,0.1,0.0,0.2,0.0,0.0,3.2,HOU,5,2023,WR,67.0,2.0,2.0,20.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.9%,HOU,WR
Dontayvion Wicks,1.1,14.6,0.1,0.0,0.1,0.0,0.0,3.1,GB,5,2023,WR,90.0,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.4%,GB,WR
Dyami Brown,1.0,14.5,0.1,0.0,0.1,0.0,0.0,2.9,JAC,5,2023,WR,87.0,1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,7.6%,JAC,WR
Equanimeous St. Brown,1.0,14.1,0.1,0.0,0.4,0.0,0.0,2.8,SF,5,2023,WR,126.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,SF,WR
Laviska Shenault Jr.,0.8,8.5,0.0,1.2,6.1,0.0,0.0,2.6,BUF,5,2023,WR,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,0.0,1.0,2.7,2.7,0.1%,BUF,WR
Dylan Drummond,0.8,10.4,0.1,0.0,0.6,0.0,0.0,2.3,ATL,5,2023,WR,,,,,,,,,,,,,,,,,,
Zach Pascal,0.9,9.8,0.1,0.0,0.0,0.0,0.0,2.2,NYG,5,2023,WR,128.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,NYG,WR
Khalil Shakir,0.8,10.2,0.1,0.0,0.0,0.0,0.0,2.1,BUF,5,2023,WR,88.0,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,78.0%,BUF,WR
Lil'Jordan Humphrey,0.8,9.8,0.1,0.0,0.0,0.0,0.0,2.1,NYG,5,2023,WR,,,,,,,,,,,,,,,,,,
Samori Toure,0.7,9.7,0.1,0.0,0.0,0.0,0.0,2.0,CHI,5,2023,WR,,,,,,,,,,,,,,,,,,
Tyler Scott,0.6,7.9,0.0,0.4,1.9,0.0,0.0,1.9,CHI,5,2023,WR,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9%,CHI,WR
Jalen Tolbert,0.7,8.0,0.0,0.0,0.0,0.0,0.0,1.7,DAL,5,2023,WR,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6%,DAL,WR
KaVontae Turpin,0.4,4.8,0.0,0.5,4.2,0.0,0.0,1.7,DAL,5,2023,WR,38.0,1.0,1.0,26.0,26.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.6,9.6,3.1%,DAL,WR
Jamal Agnew,0.5,5.7,0.0,0.3,2.3,0.0,0.0,1.5,ATL,5,2023,WR,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1,0.1,0.0%,ATL,WR
KhaDarel Hodge,0.6,7.3,0.0,0.0,0.0,0.0,0.0,1.5,ATL,5,2023,WR,86.0,1.0,1.0,11.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.1,2.1,0.7%,ATL,WR
Devin Duvernay,0.5,5.4,0.0,0.2,1.9,0.0,0.0,1.5,CHI,5,2023,WR,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,CHI,WR
Xavier Gipson,0.4,5.6,0.0,0.4,1.6,0.0,0.0,1.4,NYJ,5,2023,WR,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.6%,NYJ,WR
Ronnie Bell,0.5,6.4,0.0,0.0,0.1,0.0,0.0,1.4,DET,5,2023,WR,108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,DET,WR
Cedrick Wilson Jr.,0.5,6.3,0.0,0.0,0.0,0.0,0.0,1.4,NO,5,2023,WR,40.0,4.0,4.0,52.0,13.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,9.2,1.1%,NO,WR
Olamide Zaccheaus,0.4,5.8,0.0,0.0,0.0,0.0,0.0,1.2,CHI,5,2023,WR,,,,,,,,,,,,,,,,,,
Velus Jones Jr.,0.2,3.5,0.0,0.4,3.4,0.0,0.0,1.1,NO,5,2023,WR,,,,,,,,,,,,,,,,,,
Greg Dortch,0.4,4.7,0.0,0.0,0.5,0.0,0.0,1.0,ARI,5,2023,WR,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8%,ARI,WR
Tre Tucker,0.3,4.5,0.0,0.0,0.5,0.0,0.0,1.0,LV,5,2023,WR,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.6,1.6,2.9%,LV,WR
Irvin Charles,0.3,3.9,0.0,0.0,0.1,0.0,0.0,0.9,NYJ,5,2023,WR,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1%,NYJ,WR
Tim Jones,0.3,3.8,0.0,0.0,0.0,0.0,0.0,0.8,MIN,5,2023,WR,118.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,MIN,WR
Ben Skowronek,0.3,4.0,0.0,0.0,0.2,0.0,0.0,0.8,PIT,5,2023,WR,110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,PIT,WR
Ray-Ray McCloud III,0.2,2.5,0.0,0.2,1.0,0.0,0.0,0.6,ATL,5,2023,WR,104.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,2.8%,ATL,WR
Keith Kirkwood,0.2,2.8,0.0,0.0,0.0,0.0,0.0,0.6,BAL,5,2023,WR,103.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.0%,BAL,WR
Miles Boykin,0.2,2.8,0.0,0.0,0.0,0.0,0.0,0.6,CHI,5,2023,WR,131.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,CHI,WR
Robbie Chosen,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.6,SF,5,2023,WR,,,,,,,,,,,,,,,,,,
Gunner Olszewski,0.1,1.6,0.0,0.0,1.2,0.0,0.0,0.5,NYG,5,2023,WR,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0%,NYG,WR
Xavier Hutchinson,0.2,2.7,0.0,0.0,0.1,0.0,0.0,0.5,HOU,5,2023,WR,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,HOU,WR
Lawrence Cager,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.5,WAS,5,2023,WR,,,,,,,,,,,,,,,,,,
Scotty Miller,0.1,2.3,0.0,0.0,0.0,0.0,0.0,0.4,PIT,5,2023,WR,76.0,2.0,2.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,PIT,WR
Montrell Washington,0.1,1.7,0.0,0.0,0.3,0.0,0.0,0.4,NYG,5,2023,WR,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,NYG,WR
Tylan Wallace,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.2,BAL,5,2023,WR,,,,,,,,,,,,,,,,,,
Trent Taylor,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.2,SF,5,2023,WR,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,SF,WR
Laquon Treadwell,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.2,IND,5,2023,WR,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,IND,WR
Ihmir Smith-Marsette,0.0,1.2,0.0,0.0,0.3,0.0,0.0,0.2,NYG,5,2023,WR,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,NYG,WR
Austin Trammell,0.0,1.4,0.0,0.0,0.1,0.0,0.0,0.2,JAC,5,2023,WR,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,JAC,WR
DK Metcalf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,5,2023,WR,,,,,,,,,,,,,,,,,,
Tyler Lockett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,5,2023,WR,,,,,,,,,,,,,,,,,,
Joshua Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,5,2023,WR,,,,,,,,,,,,,,,,,,
Elijah Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,5,2023,WR,,,,,,,,,,,,,,,,,,
Donovan Peoples-Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,5,2023,WR,,,,,,,,,,,,,,,,,,
Britain Covey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,5,2023,WR,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,LAR,WR
Simi Fehoko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,5,2023,WR,,,,,,,,,,,,,,,,,,
Dee Eskridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,5,2023,WR,,,,,,,,,,,,,,,,,,
Tyquan Thornton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,5,2023,WR,,,,,,,,,,,,,,,,,,
Justin Shorter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,5,2023,WR,,,,,,,,,,,,,,,,,,
David Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,5,2023,WR,,,,,,,,,,,,,,,,,,
Anthony Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,5,2023,WR,,,,,,,,,,,,,,,,,,
KJ Hamler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,5,2023,WR,,,,,,,,,,,,,,,,,,
Collin Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,5,2023,WR,,,,,,,,,,,,,,,,,,
Quintez Cephus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,5,2023,WR,,,,,,,,,,,,,,,,,,
Malik Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,5,2023,WR,,,,,,,,,,,,,,,,,,
Tyler Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,5,2023,WR,,,,,,,,,,,,,,,,,,
James Proche II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,5,2023,WR,,,,,,,,,,,,,,,,,,
Trishton Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,5,2023,WR,,,,,,,,,,,,,,,,,,
Marquez Callaway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,5,2023,WR,,,,,,,,,,,,,,,,,,
Phillip Dorsett II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,5,2023,WR,,,,,,,,,,,,,,,,,,
Tom Kennedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,5,2023,WR,,,,,,,,,,,,,,,,,,
Alex Bachman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,5,2023,WR,,,,,,,,,,,,,,,,,,
Seth Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,5,2023,WR,,,,,,,,,,,,,,,,,,
Michael Strachan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,5,2023,WR,,,,,,,,,,,,,,,,,,
Mason Kinsey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,5,2023,WR,,,,,,,,,,,,,,,,,,
Kendric Pryor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,5,2023,WR,,,,,,,,,,,,,,,,,,
Lance McCutcheon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,5,2023,WR,,,,,,,,,,,,,,,,,,
Andre Baccellia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,5,2023,WR,,,,,,,,,,,,,,,,,,
Maurice Alexander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,5,2023,WR,,,,,,,,,,,,,,,,,,
Tay Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,5,2023,WR,,,,,,,,,,,,,,,,,,
Braylon Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,5,2023,WR,,,,,,,,,,,,,,,,,,
Johnny Johnson III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,5,2023,WR,,,,,,,,,,,,,,,,,,
David Sills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,5,2023,WR,,,,,,,,,,,,,,,,,,
Brandon Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,5,2023,WR,,,,,,,,,,,,,,,,,,
Bo Melton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,5,2023,WR,,,,,,,,,,,,,,,,,,
Tarik Black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,5,2023,WR,,,,,,,,,,,,,,,,,,
Michael Bandy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,5,2023,WR,,,,,,,,,,,,,,,,,,
D.J. Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,5,2023,WR,,,,,,,,,,,,,,,,,,
Tyreek Hill,6.9,103.7,0.8,0.2,2.0,0.0,0.0,22.1,MIA,6,2023,WR,3.0,6.0,10.0,163.0,27.2,47.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,28.3,28.3,98.3%,MIA,WR
Ja'Marr Chase,7.5,93.3,0.6,0.1,0.5,0.0,0.0,20.7,CIN,6,2023,WR,26.0,6.0,13.0,80.0,13.3,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,99.6%,CIN,WR
Cooper Kupp,7.0,85.6,0.6,0.4,5.3,0.1,0.0,20.2,SEA,6,2023,WR,4.0,7.0,9.0,148.0,21.1,49.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,27.8,27.8,83.1%,SEA,WR
Stefon Diggs,6.8,87.0,0.6,0.0,0.1,0.0,0.0,19.2,NE,6,2023,WR,8.0,10.0,16.0,100.0,10.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,83.8%,NE,WR
