Unnamed: 0_level_0_Rank,Player,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,FPTS,MISC_FPTS/G,MISC_ROST,Team,Week,Year,Position
11,Johnny Mundt,5,6,58,11.6,32,1,0,0,0,0,0,1,10.8,10.8,0.1%,JAC,18,2023,te
12,Dawson Knox,2,3,22,11.0,17,0,1,0,0,0,0,1,10.2,10.2,2.9%,BUF,18,2023,te
13,Darren Waller,5,6,45,9.0,23,1,0,0,0,0,0,1,9.5,9.5,20.1%,MIA,18,2023,te
14,Dalton Schultz,5,7,42,8.4,17,0,0,0,0,0,0,1,9.2,9.2,12.1%,HOU,18,2023,te
15,Andrew Beck,2,2,9,4.5,8,0,1,0,0,0,0,1,8.9,8.9,0.0%,NYJ,18,2023,te
16,Austin Hooper,4,5,39,9.8,21,1,0,0,0,0,0,1,7.9,7.9,2.4%,NE,18,2023,te
17,Cole Kmet,3,4,41,13.7,27,1,0,0,0,0,0,1,7.1,7.1,10.3%,CHI,18,2023,te
18,Juwan Johnson,3,3,40,13.3,20,1,0,0,0,0,0,1,7.0,7.0,8.9%,NO,18,2023,te
19,Brycen Hopkins,2,3,47,23.5,29,1,0,0,0,0,0,1,6.7,6.7,0.0%,FA,18,2023,te
20,Davis Allen,4,4,25,6.3,10,0,0,0,0,0,0,1,6.5,6.5,1.0%,LAR,18,2023,te
21,Tucker Kraft,3,3,31,10.3,15,0,0,0,0,0,0,1,6.1,6.1,81.4%,GB,18,2023,te
22,Durham Smythe,3,3,30,10.0,14,0,0,0,0,0,0,1,6.0,6.0,0.6%,CHI,18,2023,te
23,Mo Alie-Cox,2,4,18,9.0,12,0,0,0,0,0,0,1,5.8,5.8,0.6%,IND,18,2023,te
24,Chig Okonkwo,2,3,36,18.0,21,1,0,0,0,0,0,1,5.6,5.6,18.4%,TEN,18,2023,te
25,Jordan Akins,3,6,24,8.0,14,0,0,0,0,0,0,1,5.4,5.4,1.0%,FA,18,2023,te
26,Charlie Kolar,3,4,23,7.7,12,0,0,0,0,0,0,1,5.3,5.3,0.1%,BAL,18,2023,te
27,Elijah Higgins,2,2,32,16.0,25,1,0,0,0,0,0,1,5.2,5.2,0.9%,ARI,18,2023,te
28,Josh Oliver,2,3,31,15.5,20,1,0,0,0,0,0,1,5.1,5.1,1.1%,MIN,18,2023,te
29,Cade Otton,2,3,30,15.0,20,1,0,0,0,0,0,1,5.0,5.0,21.1%,TB,18,2023,te
30,Kyle Pitts Sr.,2,3,27,13.5,19,0,0,0,0,0,0,1,4.7,4.7,63.1%,ATL,18,2023,te
31,Pat Freiermuth,2,2,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,23.9%,PIT,18,2023,te
32,Grant Calcaterra,2,2,18,9.0,11,0,0,0,0,0,0,1,3.8,3.8,1.1%,PHI,18,2023,te
33,Colby Parkinson,3,4,8,2.7,5,0,0,0,0,0,0,1,3.8,3.8,1.1%,LAR,18,2023,te
34,Tyler Conklin,2,3,16,8.0,9,0,0,0,0,0,0,1,3.6,3.6,5.7%,LAC,18,2023,te
35,Stone Smartt,2,3,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,1.5%,NYJ,18,2023,te
36,Peyton Hendershot,1,1,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,0.0%,FA,18,2023,te
37,James Mitchell,1,1,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,0.0%,CAR,18,2023,te
38,Kylen Granson,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.7%,PHI,18,2023,te
39,Nick Muse,1,1,22,22.0,22,1,0,0,0,0,0,1,3.2,3.2,0.0%,PHI,18,2023,te
40,Tommy Tremble,2,2,11,5.5,7,0,0,0,0,0,0,1,3.1,3.1,0.6%,CAR,18,2023,te
41,Tanner Hudson,2,2,11,5.5,8,0,0,0,0,0,0,1,3.1,3.1,1.2%,CIN,18,2023,te
42,Adam Trautman,1,1,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,0.7%,DEN,18,2023,te
43,Charlie Woerner,1,1,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,0.1%,ATL,18,2023,te
44,MyCole Pruitt,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,1.0%,FA,18,2023,te
45,Drew Sample,2,2,7,3.5,5,0,0,0,0,0,0,1,2.7,2.7,0.6%,CIN,18,2023,te
46,Connor Heyward,2,2,4,2.0,2,0,0,0,0,0,0,1,2.4,2.4,0.0%,PIT,18,2023,te
47,John FitzPatrick,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,GB,18,2023,te
48,Jack Stoll,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,NO,18,2023,te
49,Luke Musgrave,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,3.1%,GB,18,2023,te
50,Logan Thomas,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,18,2023,te
51,Eric Saubert,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,1.8%,SEA,18,2023,te
52,Mike Gesicki,1,3,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,19.3%,CIN,18,2023,te
53,Ian Thomas,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,LV,18,2023,te
54,Gerald Everett,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,1.4%,FA,18,2023,te
55,Dallas Goedert,1,3,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,76.9%,PHI,18,2023,te
56,Nick Vannett,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,MIN,18,2023,te
57,Foster Moreau,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.9%,NO,18,2023,te
58,Blake Bell,1,2,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,18,2023,te
59,Julian Hill,1,2,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.6%,MIA,18,2023,te
60,Pharaoh Brown,1,3,0,0.0,0,0,0,0,0,0,0,1,1.0,1.0,0.1%,MIA,18,2023,te
61,John Bates,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,WAS,18,2023,te
62,Stephen Sullivan,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,18,2023,te
63,Mitchell Wilcox,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIA,18,2023,te
64,Noah Gray,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,6.9%,KC,18,2023,te
65,Mitchell Fraboni,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DEN,18,2023,te
66,Brevin Jordan,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,HOU,18,2023,te
67,Travis Vokolek,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,18,2023,te
68,Brady Russell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SEA,18,2023,te
69,Nate Adkins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,DEN,18,2023,te
70,Luke Schoonmaker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.6%,DAL,18,2023,te
71,Brayden Willis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,18,2023,te
72,Ben Sims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,18,2023,te
73,Zack Kuntz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.5%,NYJ,18,2023,te
74,Payne Durham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,TB,18,2023,te
75,Brenton Strange,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,24.2%,JAC,18,2023,te
76,Darnell Washington,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.7%,PIT,18,2023,te
77,Ko Kieft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,18,2023,te
78,Chris Pierce Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,18,2023,te
79,Will Mallory,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,IND,18,2023,te
80,Lucas Krull,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,DEN,18,2023,te
81,Daniel Bellinger,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,NYG,18,2023,te
82,Robert Tonyan,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,18,2023,te
83,Noah Fant,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,6.4%,CIN,18,2023,te
84,Kevin Rader,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,18,2023,te
85,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.5%,NO,18,2023,te
86,Andrew DePaola,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,18,2023,te
87,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,18,2023,te
1,Isaiah Likely,9,12,111,12.3,49,1,1,0,0,0,0,1,26.1,26.1,33.9%,BAL,1,2024,te
2,Foster Moreau,4,4,43,10.8,22,1,1,0,0,0,0,1,14.3,14.3,0.9%,NO,1,2024,te
3,Brock Bowers,6,8,58,9.7,26,1,0,0,0,0,0,1,11.8,11.8,99.4%,LV,1,2024,te
4,Kyle Pitts Sr.,3,3,26,8.7,12,0,1,0,0,0,0,1,11.6,11.6,63.1%,ATL,1,2024,te
5,Juwan Johnson,2,3,26,13.0,16,0,1,0,0,0,0,1,10.6,10.6,8.9%,NO,1,2024,te
6,Chig Okonkwo,2,2,15,7.5,17,0,1,0,0,0,0,1,9.5,9.5,18.4%,TEN,1,2024,te
7,Colby Parkinson,4,5,47,11.8,20,1,0,0,0,0,0,1,8.7,8.7,1.1%,LAR,1,2024,te
8,Sam LaPorta,4,5,45,11.3,18,0,0,0,0,0,0,1,8.5,8.5,98.8%,DET,1,2024,te
9,David Njoku,4,5,44,11.0,29,1,0,0,0,0,0,1,8.4,8.4,90.6%,CLE,1,2024,te
10,George Kittle,4,5,40,10.0,26,1,0,0,0,0,0,1,8.0,8.0,99.2%,SF,1,2024,te
11,Trey McBride,5,9,30,6.0,8,0,0,0,0,0,0,1,8.0,8.0,99.2%,ARI,1,2024,te
12,Dallas Goedert,4,5,31,7.8,21,1,0,0,0,0,0,1,7.1,7.1,76.9%,PHI,1,2024,te
13,Noah Gray,3,3,37,12.3,13,0,0,0,0,0,0,1,6.7,6.7,6.9%,KC,1,2024,te
14,Pat Freiermuth,4,4,27,6.8,10,0,0,0,0,0,0,1,6.7,6.7,23.9%,PIT,1,2024,te
15,Travis Kelce,3,4,34,11.3,23,1,0,0,0,0,0,1,6.4,6.4,96.2%,KC,1,2024,te
16,Zach Ertz,3,4,28,9.3,12,0,0,0,0,0,0,1,5.8,5.8,42.6%,WAS,1,2024,te
17,Jordan Akins,3,4,27,9.0,13,0,0,0,0,0,0,1,5.7,5.7,1.0%,FA,1,2024,te
18,Tucker Kraft,2,3,37,18.5,29,1,0,0,0,0,0,1,5.7,5.7,81.4%,GB,1,2024,te
19,Hayden Hurst,2,3,33,16.5,27,1,0,0,0,0,0,1,5.3,5.3,1.3%,FA,1,2024,te
20,Austin Hooper,2,4,31,15.5,16,0,0,0,0,0,0,1,5.1,5.1,2.4%,NE,1,2024,te
21,Mike Gesicki,3,4,18,6.0,7,0,0,0,0,0,0,1,4.8,4.8,19.3%,CIN,1,2024,te
22,Josh Oliver,2,2,27,13.5,22,1,0,0,0,0,0,1,4.7,4.7,1.1%,MIN,1,2024,te
23,Taysom Hill,1,2,1,1.0,1,0,0,5,35,0,0,1,4.6,4.6,6.7%,NO,1,2024,te
24,Dalton Schultz,3,3,16,5.3,7,0,0,0,0,0,0,1,4.6,4.6,12.1%,HOU,1,2024,te
25,Jake Ferguson,3,5,15,5.0,7,0,0,0,0,0,0,1,4.5,4.5,68.7%,DAL,1,2024,te
26,Hunter Henry,2,3,18,9.0,9,0,0,0,0,0,0,1,3.8,3.8,46.6%,NE,1,2024,te
27,Johnny Mundt,2,3,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,0.1%,JAC,1,2024,te
28,Mark Andrews,2,2,14,7.0,11,0,0,0,0,0,0,1,3.4,3.4,94.0%,BAL,1,2024,te
29,Dawson Knox,1,2,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,2.9%,BUF,1,2024,te
30,Elijah Higgins,2,2,12,6.0,7,0,0,0,0,0,0,1,3.2,3.2,0.9%,ARI,1,2024,te
31,Greg Dulcich,2,3,12,6.0,7,0,0,0,0,0,0,1,3.2,3.2,5.8%,NYG,1,2024,te
32,Nick Vannett,2,2,11,5.5,8,0,0,0,0,0,0,1,3.1,3.1,0.0%,MIN,1,2024,te
33,Noah Fant,2,4,11,5.5,9,0,0,0,0,0,0,1,3.1,3.1,6.4%,CIN,1,2024,te
34,Theo Johnson,1,4,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,8.5%,NYG,1,2024,te
35,Michael Mayer,2,3,3,1.5,3,0,0,0,0,0,0,1,2.3,2.3,4.6%,LV,1,2024,te
36,Will Dissly,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,3.4%,LAC,1,2024,te
37,Dalton Kincaid,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,77.9%,BUF,1,2024,te
38,Grant Calcaterra,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,1.1%,PHI,1,2024,te
39,MyCole Pruitt,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,1.0%,FA,1,2024,te
40,Tanner Hudson,2,3,18,9.0,13,0,0,0,0,0,1,1,1.8,1.8,1.2%,CIN,1,2024,te
41,Jonnu Smith,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,62.9%,PIT,1,2024,te
42,Tyler Conklin,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,5.7%,LAC,1,2024,te
43,Julian Hill,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.6%,MIA,1,2024,te
44,Evan Engram,1,4,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,88.0%,DEN,1,2024,te
45,Darnell Washington,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,1.7%,PIT,1,2024,te
46,Cade Otton,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,21.1%,TB,1,2024,te
47,Cole Kmet,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,10.3%,CHI,1,2024,te
48,Charlie Woerner,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.1%,ATL,1,2024,te
49,Ja'Tavion Sanders,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,9.2%,CAR,1,2024,te
50,Daniel Bellinger,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,1.1%,NYG,1,2024,te
51,Brevin Jordan,1,2,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.6%,HOU,1,2024,te
52,Brock Wright,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.6%,DET,1,2024,te
53,Gerald Everett,1,1,-1,-1.0,0,0,0,0,0,0,0,1,0.9,0.9,1.4%,FA,1,2024,te
54,Jalin Conyers,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,MIA,1,2024,te
55,Hunter Long,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,1,2024,te
56,Tommy Tremble,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,CAR,1,2024,te
57,Kenny Yeboah,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,1,2024,te
58,Quintin Morris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,JAC,1,2024,te
59,John Bates,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,WAS,1,2024,te
60,Kylen Granson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,PHI,1,2024,te
61,Thomas Fidone II,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,NYG,1,2024,te
62,Elijah Arroyo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,13.7%,SEA,1,2024,te
63,Luke Lachey,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%,HOU,1,2024,te
64,Jake Briningstool,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,1,2024,te
65,Josh Whyle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,TEN,1,2024,te
66,Charlie Kolar,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,BAL,1,2024,te
67,Dominique Dafney,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,1,2024,te
68,Dalton Keene,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,1,2024,te
69,Mitchell Wilcox,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,1,2024,te
70,Luke Farrell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,SF,1,2024,te
71,Josiah Deguara,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,1,2024,te
72,Adam Trautman,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,DEN,1,2024,te
73,Harrison Bryant,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,1,2024,te
74,Scotty Washington,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,1,2024,te
75,Giovanni Ricci,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,1,2024,te
76,Sean McKeon,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,1,2024,te
77,Tyler Mabry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,1,2024,te
78,Lawrence Cager,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,1,2024,te
79,Mitchell Fraboni,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DEN,1,2024,te
80,Donald Parham Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,PIT,1,2024,te
81,Chris Myarick,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,1,2024,te
82,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,1,2024,te
83,Feleipe Franks,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,1,2024,te
84,AJ Barner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.9%,SEA,1,2024,te
85,Cam Grandy,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,1,2024,te
86,McCallan Castles,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,1,2024,te
87,Tanner McLachlan,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,1,2024,te
88,Jared Wiley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,KC,1,2024,te
89,Ben Sinnott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,5.9%,WAS,1,2024,te
90,Tip Reiman,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ARI,1,2024,te
91,Steven Stilianos,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,1,2024,te
92,Thomas Yassmin,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,1,2024,te
93,Mason Pline,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,1,2024,te
94,Treyton Welch,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,1,2024,te
95,Colson Yankoff,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%,WAS,1,2024,te
96,Tyler Warren,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,78.9%,IND,1,2024,te
97,Devin Culp,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,TB,1,2024,te
98,Messiah Swinson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,1,2024,te
99,Brenden Bates,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,1,2024,te
100,Jack Westover,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,1,2024,te
101,Johnny Lumpkin,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,1,2024,te
102,Travis Vokolek,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,1,2024,te
103,E.J. Jenkins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,PHI,1,2024,te
104,Brady Russell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SEA,1,2024,te
105,Nate Adkins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,DEN,1,2024,te
106,Blake Whiteheart,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,1,2024,te
107,Tanner Taula,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,1,2024,te
108,Colston Loveland,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.3%,CHI,1,2024,te
109,Mason Taylor,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.0%,NYJ,1,2024,te
110,Caden Prieskorn,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,DEN,1,2024,te
111,Brevyn Spann-Ford,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DAL,1,2024,te
112,Gavin Bartholomew,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,MIN,1,2024,te
113,Bryson Nesbit,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,1,2024,te
114,Oronde Gadsden II,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.4%,LAC,1,2024,te
115,John Stephens Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,1,2024,te
116,Princeton Fant,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,1,2024,te
117,Jordan Murray,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,1,2024,te
118,Neal Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,1,2024,te
119,JJ Galbreath,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,1,2024,te
120,Bryce Pierre,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,1,2024,te
121,John Copenhaver,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,1,2024,te
122,Patrick Herbert,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,1,2024,te
123,Tyler Neville,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,1,2024,te
124,Stevo Klotz,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,1,2024,te
125,Oscar Cardenas,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,1,2024,te
126,Caleb Lohner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,DEN,1,2024,te
127,Marshall Lang,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,1,2024,te
128,Carter Runyon,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,1,2024,te
129,Maximilian Mang,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,1,2024,te
130,Thomas Gordon,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,1,2024,te
131,Mitch Van Vooren,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,1,2024,te
132,Drake Dabney,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,1,2024,te
133,Nick Kallerup,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,1,2024,te
134,Jermaine Terry II,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,1,2024,te
135,Ben Yurosek,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,1,2024,te
136,Tre Watson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,1,2024,te
137,Zach Horton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,1,2024,te
138,Robbie Ouzts,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,SEA,1,2024,te
139,Jackson Hawes,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%,BUF,1,2024,te
140,Kevin Foelsch,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,1,2024,te
141,Gunnar Helm,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.1%,TEN,1,2024,te
142,Harold Fannin Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.5%,CLE,1,2024,te
143,Geor'Quarius Spivey,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,KC,1,2024,te
144,Hayden Rucci,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,1,2024,te
145,David Martin-Robinson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,1,2024,te
146,CJ Dippre,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,1,2024,te
147,Qadir Ismail,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,1,2024,te
148,Shawn Bowman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,1,2024,te
149,Mitchell Evans,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,CAR,1,2024,te
150,Keleki Latu,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,1,2024,te
151,Gee Scott Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,1,2024,te
